emission wavelength (nm),Normalized emission
671.9046,-0.160385981908151
673.1826,-0.13443907163868
674.4607,-0.0651540123833783
675.7391,0.0451836377478138
677.0178,0.162065244496448
678.2967,0.4347687899339
679.5758,0.688188287915361
680.8552,0.885354023633751
682.1348,1
683.4147,0.895057333077532
684.6947,0.776901272365635
685.9751,0.571704921336691
687.2556,0.328884552915602
688.5365,0.010387513362255
689.8175,-0.171160549189105
691.0988,-0.338949656062612
692.3804,-0.415990999360125
693.6621,-0.406046791373068
694.9441,-0.434025854893136
696.2263,-0.440401720473935
697.5088,-0.39396450814085
698.7916,-0.368627704867572
700.0746,-0.341140989397368
701.3578,-0.312251200700649
702.6412,-0.283100158497413
703.9249,-0.2561777004984
705.2089,-0.244871666911098
706.493,-0.248354808942715
707.7773,-0.230661188583707
709.062,-0.21706577585642
710.3469,-0.191588479801853
711.6321,-0.181741016696603
712.9174,-0.184255317130455
714.203,-0.166214262184465
715.4889,-0.152778841603358
716.7749,-0.151701806122449
718.0613,-0.139619148030636
719.3478,-0.131474946875609
720.6346,-0.116268820941172
721.9217,-0.1128749623691
723.209,-0.0981029877352634
724.4965,-0.0791619963474922
725.7842,-0.0734572599525923
727.0723,-0.0711430815654631
728.3605,-0.0515256361066623
729.649,-0.0460809755734435
730.9377,-0.0443372518148916
732.2266,-0.0362364021403496
733.5159,-0.0262018711934797
734.8053,0.00153996580426098
736.095,-0.00226081732514081
737.3849,0.0222110373551856
738.675,0.0193714319827677
739.9655,0.0471081305625272
741.2561,0.0411862520704776
742.5469,0.0490036663668306
743.8381,0.0561266606632041
745.1295,0.0626013490205897
746.421,0.0620551145180859
747.7129,0.0547785619872323
749.0049,0.0526584320029709
750.2972,0.0589894588186039
751.5898,0.0596709604875692
752.8826,0.0483994412312305
754.1757,0.0532006079263439
755.4689,0.0447593327202979
756.7625,0.0486813252265029
758.0562,0.0319865020765436
759.3502,0.0405115757897554
760.6444,0.0380668420847545
761.9388,0.0427631289283707
763.2336,0.0272471122719412
764.5286,0.0296882159750923
765.8237,0.0259610399146363
767.1191,0.0173973221168688
768.4148,0.0284440474593544
769.7108,0.00614574161501974
771.007,0.0119831050878341
772.3033,0.0120886135569409
773.6,0.0097333318315993
774.8969,0.00540806121766163
776.194,0.0099498459968341
777.4912,0.00932876416645186
778.7888,0.0056699761856226
780.0867,0.001214530381697
781.3848,0.0170543736833189
782.6831,0.0047516088058552
783.9816,0.00160051694002552
785.2804,0.0022471314327875
786.5794,0.0108499386405611
787.8787,0.000638798765802523
789.1782,0.0101549975657258
790.4779,0.0173975058554265
791.778,0.0201030556046752
793.0781,0.00692000903003167
794.3786,0.000831790411837235
795.6793,0.000184235912572916
796.9802,0.00477810876307484
798.2814,-0.00821364486682749
799.5829,0.0143866293781853
