emission wavelength (nm),Normalized emission
734.8053,0.656642295610945
736.095,0.64779856123516
737.3849,0.641464420333819
738.675,0.629188121084414
739.9655,0.61715303764371
741.2561,0.602118163849184
742.5469,0.581582326787224
743.8381,0.559921035295914
745.1295,0.542044862665991
746.421,0.517054775535415
747.7129,0.490639798305184
749.0049,0.46721540408845
750.2972,0.441626248628943
751.5898,0.417373663170484
752.8826,0.388555447122435
754.1757,0.368646630684065
755.4689,0.345285853168511
756.7625,0.322977714401173
758.0562,0.300875786260404
759.3502,0.279734144966684
760.6444,0.261624788574987
761.9388,0.243170667490971
763.2336,0.224792854429099
764.5286,0.204842126244161
765.8237,0.190978847044554
767.1191,0.168111583291604
768.4148,0.158420469601628
769.7108,0.13640294413588
771.007,0.130488419534899
772.3033,0.117839677104741
773.6,0.108679964728934
774.8969,0.0956630378807703
776.194,0.0897754201073222
777.4912,0.0841766569088539
778.7888,0.0776267753855424
780.0867,0.0684574219385487
781.3848,0.0693102778641175
782.6831,0.0609846630306289
783.9816,0.0557979807970824
785.2804,0.052716567950155
786.5794,0.0512783083130143
787.8787,0.0475684565150594
789.1782,0.0478911333496184
790.4779,0.0495183935193308
791.778,0.048501766380851
793.0781,0.0414923247362974
794.3786,0.0365334455754891
795.6793,0.0332943880194115
796.9802,0.0328347300451459
798.2814,0.0297900365073521
799.5829,0.0347507627327287
