emission wavelength (nm),Normalized emission
680.8552,0.46503577322242
682.1348,0.185673924825066
683.4147,-0.192136152449826
684.6947,-0.536935142342841
685.9751,-0.777105832099599
687.2556,-0.971870311540224
688.5365,-1
689.8175,-0.984945568102959
691.0988,-0.882367411967546
692.3804,-0.788356726850259
693.6621,-0.667370918079976
694.9441,-0.5771773808979
696.2263,-0.487214055010813
697.5088,-0.396098240861219
698.7916,-0.319347475870237
700.0746,-0.272524908785879
701.3578,-0.206888989820454
702.6412,-0.173193769314617
703.9249,-0.125919777321369
705.2089,-0.10013938245851
706.493,-0.0699185345170907
707.7773,-0.0458669833349978
709.062,-0.0458777397939249
710.3469,-0.0347559603483286
711.6321,-0.0257038244679038
712.9174,-0.0248766518600771
714.203,-0.00888461236646264
715.4889,-0.00745284065224023
716.7749,-0.00234190610862719
718.0613,-0.00421963477462728
719.3478,-0.000371466406678371
720.6346,-0.00112432498513939
721.9217,-0.00408804419876812
723.209,0.00317962909017507
724.4965,-0.0120212780555204
725.7842,-0.0019913974167619
727.0723,-0.00213674957884649
728.3605,-0.0092217391177121
729.649,-0.0152736192676063
730.9377,-0.0142715836978439
732.2266,-0.0244777779590354
733.5159,-0.0202753058268614
734.8053,-0.0297538134150188
736.095,-0.0354500011695054
737.3849,-0.0354553383897806
738.675,-0.0495624059619204
739.9655,-0.0736383386341693
741.2561,-0.0646626835842335
742.5469,-0.0757637915269247
743.8381,-0.0841729081849188
745.1295,-0.0825798949025552
746.421,-0.0925793393151883
747.7129,-0.0869621253116064
749.0049,-0.0831749796841049
750.2972,-0.0795009166547391
751.5898,-0.0739425364012236
752.8826,-0.0714975016749153
754.1757,-0.0628093853079857
755.4689,-0.0542970236482949
756.7625,-0.0521679511764896
758.0562,-0.0495968985756256
759.3502,-0.0406307439774026
760.6444,-0.0404477992495586
761.9388,-0.0322047747459457
763.2336,-0.0348541999079413
764.5286,-0.0251061167149119
765.8237,-0.0271424853478034
767.1191,-0.0208142922203776
768.4148,-0.0189645232087036
769.7108,-0.0182477689702747
771.007,-0.0183886360985369
772.3033,-0.00902350996695662
773.6,-0.0113986003014544
774.8969,-0.0102027757623702
776.194,-0.00274434970442219
777.4912,0.000558880919339522
778.7888,0.00240194818347164
780.0867,-0.0034720555961455
781.3848,0.00110551808446411
782.6831,0.00198923861090614
783.9816,0.000787518993186648
785.2804,0.00310079696648587
786.5794,0.00243122413391084
787.8787,0.00237495388790438
789.1782,0.00338247440666557
790.4779,0.00521099845425394
791.778,0.0028041266941681
793.0781,0.00567506035700974
794.3786,0.00387046041756269
795.6793,0.00557707068112191
796.9802,-0.000334753332729201
798.2814,0.000757890096493853
799.5829,0.00324443656326817
